2021-01-16T11:11:00.000Z,1610795460000,10
2021-01-16T11:06:00.000Z,1610795160000,13
2021-01-16T11:02:00.000Z,1610794920000,17
2021-01-16T10:56:00.000Z,1610794560000,11
2021-01-16T10:52:00.000Z,1610794320000,11
2021-01-16T10:48:00.000Z,1610794080000,12
2021-01-16T10:41:00.000Z,1610793660000,13
2021-01-16T10:36:00.000Z,1610793360000,16
2021-01-16T10:31:00.000Z,1610793060000,12
2021-01-16T10:27:00.000Z,1610792820000,10
2021-01-16T12:24:00.000Z,1610799840000,20
2021-01-17T01:34:00.000Z,1610847240000,12
2021-01-17T01:14:00.000Z,1610846040000,11
2021-01-17T01:03:00.000Z,1610845380000,12
2021-01-17T00:42:00.000Z,1610844120000,11
2021-01-17T00:32:00.000Z,1610843520000,12
2021-01-17T00:12:00.000Z,1610842320000,11
2021-01-16T23:56:00.000Z,1610841360000,10
2021-01-16T23:51:00.000Z,1610841060000,13
2021-01-16T23:42:00.000Z,1610840520000,10
2021-01-16T23:27:00.000Z,1610839620000,10
2021-01-16T23:11:00.000Z,1610838660000,11
2021-01-16T23:04:00.000Z,1610838240000,10
2021-01-16T22:48:00.000Z,1610837280000,12
2021-01-16T22:33:00.000Z,1610836380000,10
2021-01-16T22:22:00.000Z,1610835720000,10
2021-01-16T22:06:00.000Z,1610834760000,13
2021-01-16T21:49:00.000Z,1610833740000,11
2021-01-16T21:31:00.000Z,1610832660000,11
2021-01-16T21:11:00.000Z,1610831460000,12
2021-01-16T21:02:00.000Z,1610830920000,10
2021-01-16T20:50:00.000Z,1610830200000,13
2021-01-16T20:36:00.000Z,1610829360000,16
2021-01-16T20:22:00.000Z,1610828520000,16
2021-01-16T20:05:00.000Z,1610827500000,14
2021-01-16T19:52:00.000Z,1610826720000,10
2021-01-16T19:33:00.000Z,1610825580000,10
2021-01-16T19:24:00.000Z,1610825040000,10
2021-01-16T19:06:00.000Z,1610823960000,10
2021-01-16T18:49:00.000Z,1610822940000,14
2021-01-16T18:33:00.000Z,1610821980000,10
2021-01-16T18:28:00.000Z,1610821680000,12
2021-01-16T18:22:00.000Z,1610821320000,14
2021-01-16T18:17:00.000Z,1610821020000,12
2021-01-16T18:12:00.000Z,1610820720000,12
2021-01-16T18:06:00.000Z,1610820360000,12
2021-01-16T18:02:00.000Z,1610820120000,13
2021-01-16T17:55:00.000Z,1610819700000,10
2021-01-16T17:51:00.000Z,1610819460000,11
2021-01-16T17:46:00.000Z,1610819160000,13
2021-01-16T17:42:00.000Z,1610818920000,11
2021-01-16T17:35:00.000Z,1610818500000,12
2021-01-16T17:29:00.000Z,1610818140000,10
2021-01-16T17:23:00.000Z,1610817780000,10
2021-01-16T17:18:00.000Z,1610817480000,13
2021-01-16T17:11:00.000Z,1610817060000,10
2021-01-16T17:04:00.000Z,1610816640000,17
2021-01-16T16:58:00.000Z,1610816280000,13
2021-01-16T16:52:00.000Z,1610815920000,11
2021-01-16T16:48:00.000Z,1610815680000,14
2021-01-16T16:43:00.000Z,1610815380000,10
2021-01-16T16:36:00.000Z,1610814960000,12
2021-01-16T16:30:00.000Z,1610814600000,11
2021-01-16T16:24:00.000Z,1610814240000,10
2021-01-16T16:18:00.000Z,1610813880000,10
2021-01-16T16:13:00.000Z,1610813580000,15
2021-01-16T16:09:00.000Z,1610813340000,10
2021-01-16T16:04:00.000Z,1610813040000,10
2021-01-16T15:59:00.000Z,1610812740000,10
2021-01-16T15:54:00.000Z,1610812440000,14
2021-01-16T15:49:00.000Z,1610812140000,10
2021-01-16T15:45:00.000Z,1610811900000,10
2021-01-16T15:40:00.000Z,1610811600000,10
2021-01-16T15:36:00.000Z,1610811360000,11
2021-01-16T15:30:00.000Z,1610811000000,13
2021-01-16T15:24:00.000Z,1610810640000,15
2021-01-16T15:17:00.000Z,1610810220000,13
2021-01-16T15:12:00.000Z,1610809920000,13
2021-01-16T15:07:00.000Z,1610809620000,13
2021-01-16T15:03:00.000Z,1610809380000,12
2021-01-16T14:59:00.000Z,1610809140000,13
2021-01-16T14:53:00.000Z,1610808780000,16
2021-01-16T14:48:00.000Z,1610808480000,11
2021-01-16T14:43:00.000Z,1610808180000,13
2021-01-16T14:37:00.000Z,1610807820000,14
2021-01-16T14:32:00.000Z,1610807520000,12
2021-01-16T14:27:00.000Z,1610807220000,12
2021-01-16T14:23:00.000Z,1610806980000,10
2021-01-16T14:17:00.000Z,1610806620000,13
2021-01-16T14:10:00.000Z,1610806200000,12
2021-01-16T14:06:00.000Z,1610805960000,11
2021-01-16T14:01:00.000Z,1610805660000,11
2021-01-16T13:56:00.000Z,1610805360000,10
2021-01-16T13:50:00.000Z,1610805000000,15
2021-01-16T13:46:00.000Z,1610804760000,15
2021-01-16T13:40:00.000Z,1610804400000,11
2021-01-16T13:36:00.000Z,1610804160000,15
2021-01-16T13:28:00.000Z,1610803680000,10
2021-01-16T13:23:00.000Z,1610803380000,15
2021-01-16T13:17:00.000Z,1610803020000,10
2021-01-16T13:12:00.000Z,1610802720000,10
2021-01-16T13:08:00.000Z,1610802480000,12
2021-01-16T13:04:00.000Z,1610802240000,10
2021-01-16T12:59:00.000Z,1610801940000,11
2021-01-16T12:53:00.000Z,1610801580000,13
2021-01-16T12:49:00.000Z,1610801340000,11
2021-01-16T12:44:00.000Z,1610801040000,15
2021-01-16T12:39:00.000Z,1610800740000,11
2021-01-16T12:35:00.000Z,1610800500000,12
2021-01-16T12:28:00.000Z,1610800080000,10
2021-01-16T12:20:00.000Z,1610799600000,16
2021-01-16T12:15:00.000Z,1610799300000,14
2021-01-16T12:11:00.000Z,1610799060000,14
2021-01-16T12:06:00.000Z,1610798760000,18
2021-01-16T12:01:00.000Z,1610798460000,13
2021-01-16T11:56:00.000Z,1610798160000,11
2021-01-16T11:50:00.000Z,1610797800000,11
2021-01-16T11:45:00.000Z,1610797500000,11
2021-01-16T11:39:00.000Z,1610797140000,13
2021-01-16T11:33:00.000Z,1610796780000,11
2021-01-16T11:29:00.000Z,1610796540000,13
2021-01-16T11:25:00.000Z,1610796300000,14
2021-01-16T11:21:00.000Z,1610796060000,11
2021-01-16T11:17:00.000Z,1610795820000,12
2021-01-16T11:13:00.000Z,1610795580000,11
2021-01-16T11:07:00.000Z,1610795220000,10
2021-01-16T11:03:00.000Z,1610794980000,11
2021-01-16T10:57:00.000Z,1610794620000,10
2021-01-16T10:53:00.000Z,1610794380000,10
2021-01-16T10:49:00.000Z,1610794140000,14
2021-01-16T10:43:00.000Z,1610793780000,11
2021-01-16T10:37:00.000Z,1610793420000,13
2021-01-16T10:32:00.000Z,1610793120000,13
2021-01-16T10:28:00.000Z,1610792880000,10
2021-01-16T10:22:00.000Z,1610792520000,13
2021-01-16T12:22:00.000Z,1610799720000,20
2021-01-17T01:43:00.000Z,1610847780000,11
2021-01-17T01:23:00.000Z,1610846580000,12
2021-01-17T01:11:00.000Z,1610845860000,10
2021-01-17T00:52:00.000Z,1610844720000,11
2021-01-17T00:37:00.000Z,1610843820000,13
2021-01-17T00:22:00.000Z,1610842920000,14
2021-01-17T00:00:00.000Z,1610841600000,10
2021-01-16T23:53:00.000Z,1610841180000,12
2021-01-16T23:49:00.000Z,1610840940000,10
2021-01-16T23:34:00.000Z,1610840040000,12
2021-01-16T23:23:00.000Z,1610839380000,12
2021-01-16T23:09:00.000Z,1610838540000,11
2021-01-16T23:01:00.000Z,1610838060000,12
2021-01-16T22:43:00.000Z,1610836980000,11
2021-01-16T22:26:00.000Z,1610835960000,12
2021-01-16T22:12:00.000Z,1610835120000,13
2021-01-16T22:00:00.000Z,1610834400000,10
2021-01-16T21:42:00.000Z,1610833320000,13
2021-01-16T21:23:00.000Z,1610832180000,10
2021-01-16T21:08:00.000Z,1610831280000,15
2021-01-16T20:55:00.000Z,1610830500000,12
2021-01-16T20:43:00.000Z,1610829780000,10
2021-01-16T20:31:00.000Z,1610829060000,13
2021-01-16T20:11:00.000Z,1610827860000,11
2021-01-16T19:57:00.000Z,1610827020000,10
2021-01-16T19:44:00.000Z,1610826240000,12
2021-01-16T19:28:00.000Z,1610825280000,14
2021-01-16T19:16:00.000Z,1610824560000,10
2021-01-16T18:59:00.000Z,1610823540000,11
2021-01-16T18:39:00.000Z,1610822340000,12
2021-01-16T18:31:00.000Z,1610821860000,11
2021-01-16T18:26:00.000Z,1610821560000,10
2021-01-16T18:19:00.000Z,1610821140000,12
2021-01-16T18:15:00.000Z,1610820900000,10
2021-01-16T18:09:00.000Z,1610820540000,14
2021-01-16T18:04:00.000Z,1610820240000,12
2021-01-16T17:58:00.000Z,1610819880000,12
2021-01-16T17:53:00.000Z,1610819580000,16
2021-01-16T17:49:00.000Z,1610819340000,15
2021-01-16T17:44:00.000Z,1610819040000,13
2021-01-16T17:39:00.000Z,1610818740000,17
2021-01-16T17:32:00.000Z,1610818320000,10
2021-01-16T17:26:00.000Z,1610817960000,11
2021-01-16T17:20:00.000Z,1610817600000,12
2021-01-16T17:16:00.000Z,1610817360000,11
2021-01-16T17:07:00.000Z,1610816820000,10
2021-01-16T17:01:00.000Z,1610816460000,11
2021-01-16T16:54:00.000Z,1610816040000,16
2021-01-16T16:50:00.000Z,1610815800000,13
2021-01-16T16:46:00.000Z,1610815560000,12
2021-01-16T16:39:00.000Z,1610815140000,13
2021-01-16T16:33:00.000Z,1610814780000,13
2021-01-16T16:27:00.000Z,1610814420000,10
2021-01-16T16:22:00.000Z,1610814120000,11
2021-01-16T16:16:00.000Z,1610813760000,13
2021-01-16T16:11:00.000Z,1610813460000,10
2021-01-16T16:07:00.000Z,1610813220000,12
2021-01-16T16:02:00.000Z,1610812920000,12
2021-01-16T15:56:00.000Z,1610812560000,12
2021-01-16T15:51:00.000Z,1610812260000,11
2021-01-16T15:47:00.000Z,1610812020000,11
2021-01-16T15:43:00.000Z,1610811780000,14
2021-01-16T15:38:00.000Z,1610811480000,11
2021-01-16T15:34:00.000Z,1610811240000,13
2021-01-16T15:27:00.000Z,1610810820000,14
2021-01-16T15:19:00.000Z,1610810340000,12
2021-01-16T15:15:00.000Z,1610810100000,13
2021-01-16T15:09:00.000Z,1610809740000,11
2021-01-16T15:05:00.000Z,1610809500000,10
2021-01-16T15:01:00.000Z,1610809260000,12
2021-01-16T14:57:00.000Z,1610809020000,12
2021-01-16T14:51:00.000Z,1610808660000,13
2021-01-16T14:45:00.000Z,1610808300000,14
2021-01-16T14:41:00.000Z,1610808060000,10
2021-01-16T14:35:00.000Z,1610807700000,15
2021-01-16T14:29:00.000Z,1610807340000,11
2021-01-16T14:25:00.000Z,1610807100000,14
2021-01-16T14:20:00.000Z,1610806800000,12
2021-01-16T14:14:00.000Z,1610806440000,14
2021-01-16T14:08:00.000Z,1610806080000,13
2021-01-16T14:04:00.000Z,1610805840000,10
2021-01-16T13:58:00.000Z,1610805480000,12
2021-01-16T13:52:00.000Z,1610805120000,10
2021-01-16T13:48:00.000Z,1610804880000,12
2021-01-16T13:42:00.000Z,1610804520000,17
2021-01-16T13:38:00.000Z,1610804280000,11
2021-01-16T13:32:00.000Z,1610803920000,16
2021-01-16T13:25:00.000Z,1610803500000,14
2021-01-16T13:20:00.000Z,1610803200000,17
2021-01-16T13:15:00.000Z,1610802900000,13
2021-01-16T13:10:00.000Z,1610802600000,16
2021-01-16T13:06:00.000Z,1610802360000,12
2021-01-16T13:01:00.000Z,1610802060000,11
2021-01-16T12:56:00.000Z,1610801760000,16
2021-01-16T12:51:00.000Z,1610801460000,19
2021-01-16T12:46:00.000Z,1610801160000,16
2021-01-16T12:41:00.000Z,1610800860000,15
2021-01-16T12:37:00.000Z,1610800620000,14
2021-01-16T12:31:00.000Z,1610800260000,13
2021-01-16T12:26:00.000Z,1610799960000,12
2021-01-16T12:18:00.000Z,1610799480000,13
2021-01-16T12:13:00.000Z,1610799180000,13
2021-01-16T12:08:00.000Z,1610798880000,11
2021-01-16T12:04:00.000Z,1610798640000,12
2021-01-16T11:58:00.000Z,1610798280000,10
2021-01-16T11:54:00.000Z,1610798040000,14
2021-01-16T11:47:00.000Z,1610797620000,11
2021-01-16T11:42:00.000Z,1610797320000,14
2021-01-16T11:35:00.000Z,1610796900000,18
2021-01-16T11:31:00.000Z,1610796660000,11
2021-01-16T11:27:00.000Z,1610796420000,11
2021-01-16T11:23:00.000Z,1610796180000,15
2021-01-16T11:19:00.000Z,1610795940000,12
2021-01-16T11:15:00.000Z,1610795700000,11
2021-01-16T11:10:00.000Z,1610795400000,19
2021-01-16T11:05:00.000Z,1610795100000,15
